n1	n2	pval	dsig	dclose
5	1670	0.02	0.0678519536598192	1.36542818074832
5	1670	0.03	0.0678519536598192	1.21684030990436
5	1670	0.04	0.0678519536598192	1.11178581232193
5	1670	0.05	0.0678519536598192	1.03018038997613
5	1675	0.01	0.0677505329961433	1.62307866115895
5	1675	0.02	0.0677505329961433	1.36552089891794
5	1675	0.03	0.0677505329961433	1.2169333391213
5	1675	0.04	0.0677505329961433	1.11187625438712
5	1675	0.05	0.0677505329961433	1.03026998932563
5	1680	0.01	0.0676495657682117	1.62317499770257
5	1680	0.02	0.0676495657682117	1.3656131554572
5	1680	0.03	0.0676495657682117	1.21702591471537
5	1680	0.04	0.0676495657682117	1.11196629652431
5	1680	0.05	0.0676495657682117	1.03035919117882
10	5	0.01	1.45844507220241	0.0107347693424189
10	5	0.02	1.45844507220241	-0.134342432569751
10	5	0.03	1.45844507220241	-0.223579374529121
10	5	0.04	1.45844507220241	-0.289287477245862
10	5	0.05	1.45844507220241	-0.341896098411406
10	10	0.01	0.939560899481302	0.314438894177001
10	10	0.02	0.939560899481302	0.176760964696527
10	10	0.03	0.939560899481302	0.0927346529864323
10	10	0.04	0.939560899481302	0.0311589004648525
10	10	0.05	0.939560899481302	-0.0179070372333233
10	15	0.01	0.747972532343959	0.446120184526923
10	15	0.02	0.747972532343959	0.309813510438293
10	15	0.03	0.747972532343959	0.2268666753846
10	15	0.04	0.747972532343959	0.166134614984787
10	15	0.05	0.747972532343959	0.117806532978845
10	20	0.01	0.640169643991407	0.524649740437431
10	20	0.02	0.640169643991407	0.38875515543645
10	20	0.03	0.640169643991407	0.306132564183095
10	20	0.04	0.640169643991407	0.245794619531909
10	20	0.05	0.640169643991407	0.197746264132845
10	25	0.01	0.568693388642186	0.578427438302678
10	25	0.02	0.568693388642186	0.44264302070708
10	25	0.03	0.568693388642186	0.360218804844411
10	25	0.04	0.568693388642186	0.299982498840136
10	25	0.05	0.568693388642186	0.252091663135838
10	30	0.01	0.516841231993781	0.61828151177287
10	30	0.02	0.516841231993781	0.482519142778725
10	30	0.03	0.516841231993781	0.400140422600623
10	30	0.04	0.516841231993781	0.339980939224811
10	30	0.05	0.516841231993781	0.292131013209973
10	35	0.01	0.477008311176576	0.649306234807684
10	35	0.02	0.477008311176576	0.51355699454557
10	35	0.03	0.477008311176576	0.431200175986086
10	35	0.04	0.477008311176576	0.37107960445077
10	35	0.05	0.477008311176576	0.323284874615684
10	40	0.01	0.445166937866914	0.674423996820755
10	40	0.02	0.445166937866914	0.538627390544027
10	40	0.03	0.445166937866914	0.456248447464612
10	40	0.04	0.445166937866914	0.396161681443249
10	40	0.05	0.445166937866914	0.34837206316912
10	45	0.01	0.418957489588976	0.695330704377695
10	45	0.02	0.418957489588976	0.559447187199843
10	45	0.03	0.418957489588976	0.477066130059066
10	45	0.04	0.418957489588976	0.416989538980277
10	45	0.05	0.418957489588976	0.369209210519894
10	50	0.01	0.396893490901696	0.712993482132337
10	50	0.02	0.396893490901696	0.577061284691065
10	50	0.03	0.396893490901696	0.494669237411951
10	50	0.04	0.396893490901696	0.434571265420394
10	50	0.05	0.396893490901696	0.386820273098172
10	55	0.01	0.377985652345708	0.728266179653438
10	55	0.02	0.377985652345708	0.592258525149531
10	55	0.03	0.377985652345708	0.509853368437078
10	55	0.04	0.377985652345708	0.449751241709501
10	55	0.05	0.377985652345708	0.401986027724641
10	60	0.01	0.361546593642764	0.74161111479339
10	60	0.02	0.361546593642764	0.605531992654308
10	60	0.03	0.361546593642764	0.523109948617637
10	60	0.04	0.361546593642764	0.462950448042875
10	60	0.05	0.361546593642764	0.415223724719809
10	65	0.01	0.347081827283863	0.753391188562964
10	65	0.02	0.347081827283863	0.617259304661636
10	65	0.03	0.347081827283863	0.534792065875104
10	65	0.04	0.347081827283863	0.474645552499036
10	65	0.05	0.347081827283863	0.426914046803606
10	70	0.01	0.334225300286886	0.763885583314644
10	70	0.02	0.334225300286886	0.627720163522199
10	70	0.03	0.334225300286886	0.545245348732009
10	70	0.04	0.334225300286886	0.48510030869247
10	70	0.05	0.334225300286886	0.437333117309406
10	75	0.01	0.322699451905998	0.773380231449943
10	75	0.02	0.322699451905998	0.637128129705945
10	75	0.03	0.322699451905998	0.554613657854868
10	75	0.04	0.322699451905998	0.494443155936847
10	75	0.05	0.322699451905998	0.446702178832637
10	80	0.01	0.312289476915654	0.7819505618907
10	80	0.02	0.312289476915654	0.645649451256503
10	80	0.03	0.312289476915654	0.563128124196119
10	80	0.04	0.312289476915654	0.502960500833893
10	80	0.05	0.312289476915654	0.45517290359627
10	85	0.01	0.302826184621576	0.789767540502656
10	85	0.02	0.302826184621576	0.653395694958005
10	85	0.03	0.302826184621576	0.570870328462329
10	85	0.04	0.302826184621576	0.510669230634827
10	85	0.05	0.302826184621576	0.462887994934044
10	90	0.01	0.29417425415294	0.796932717225476
10	90	0.02	0.29417425415294	0.660532496852001
10	90	0.03	0.29417425415294	0.577962453171427
10	90	0.04	0.29417425415294	0.517776744235094
10	90	0.05	0.29417425415294	0.469969674275879
10	95	0.01	0.286223986560141	0.803532245642185
10	95	0.02	0.286223986560141	0.667078798344619
10	95	0.03	0.286223986560141	0.58449051241271
10	95	0.04	0.286223986560141	0.52429283638303
10	95	0.05	0.286223986560141	0.476502373628027
10	100	0.01	0.27888538623929	0.809637111285405
10	100	0.02	0.27888538623929	0.673116617464451
10	100	0.03	0.27888538623929	0.590551519846604
10	100	0.04	0.27888538623929	0.530345284081665
10	100	0.05	0.27888538623929	0.48253134367563
10	105	0.01	0.272083832067735	0.815306413408246
10	105	0.02	0.272083832067735	0.67877389122316
10	105	0.03	0.272083832067735	0.596160919238079
10	105	0.04	0.272083832067735	0.5359007154711
10	105	0.05	0.272083832067735	0.488112947493023
10	110	0.01	0.265756857035164	0.820609857225017
10	110	0.02	0.265756857035164	0.684006361714092
10	110	0.03	0.265756857035164	0.601386334300197
10	110	0.04	0.265756857035164	0.541137809035844
10	110	0.05	0.265756857035164	0.49332032824941
10	115	0.01	0.259851715778905	0.825517286648881
10	115	0.02	0.259851715778905	0.688909312828259
10	115	0.03	0.259851715778905	0.606269594296396
10	115	0.04	0.259851715778905	0.546008936437027
10	115	0.05	0.259851715778905	0.498185624490065
10	120	0.01	0.254323521873523	0.830153669838701
10	120	0.02	0.254323521873523	0.693506375404743
10	120	0.03	0.254323521873523	0.610846492052234
10	120	0.04	0.254323521873523	0.550573082905485
10	120	0.05	0.254323521873523	0.50274744351068
10	125	0.01	0.249133803578933	0.834495600138616
10	125	0.02	0.249133803578933	0.697827872194674
10	125	0.03	0.249133803578933	0.615147883716359
10	125	0.04	0.249133803578933	0.554860263540598
10	125	0.05	0.249133803578933	0.507004823512457
10	130	0.01	0.244249371294224	0.838617319790398
10	130	0.02	0.244249371294224	0.701902087193262
10	130	0.03	0.244249371294224	0.619200532674853
10	130	0.04	0.244249371294224	0.558896284625914
10	130	0.05	0.244249371294224	0.511058064264398
10	135	0.01	0.239641420204689	0.842496515202034
10	135	0.02	0.239641420204689	0.705741149413403
10	135	0.03	0.239641420204689	0.623027763755767
10	135	0.04	0.239641420204689	0.562764539262579
10	135	0.05	0.239641420204689	0.514913888574761
10	140	0.01	0.23528481249374	0.846167805266668
10	140	0.02	0.23528481249374	0.709360119714216
10	140	0.03	0.23528481249374	0.626649978734902
10	140	0.04	0.23528481249374	0.566362488520454
10	140	0.05	0.23528481249374	0.518490351115663
10	145	0.01	0.231157498141327	0.849652661824671
10	145	0.02	0.231157498141327	0.712857754484364
10	145	0.03	0.231157498141327	0.630085072440851
10	145	0.04	0.231157498141327	0.569778707161526
10	145	0.05	0.231157498141327	0.521890152590018
10	150	0.01	0.227240043755883	0.852969657413504
10	150	0.02	0.227240043755883	0.716126848980111
10	150	0.03	0.227240043755883	0.633348779235947
10	150	0.04	0.227240043755883	0.573034434961408
10	150	0.05	0.227240043755883	0.525139797947755
10	155	0.01	0.223515246404534	0.856076298105635
10	155	0.02	0.223515246404534	0.719241284344874
10	155	0.03	0.223515246404534	0.636454971714531
10	155	0.04	0.223515246404534	0.576132352472088
10	155	0.05	0.223515246404534	0.528258586226989
10	160	0.01	0.219967814894065	0.859101141300353
10	160	0.02	0.219967814894065	0.722212353995077
10	160	0.03	0.219967814894065	0.639415926745332
10	160	0.04	0.219967814894065	0.579084764998639
10	160	0.05	0.219967814894065	0.53120510330825
10	165	0.01	0.216584105006719	0.861964191713718
10	165	0.02	0.216584105006719	0.725050167441714
10	165	0.03	0.216584105006719	0.642227006769976
10	165	0.04	0.216584105006719	0.581902666144205
10	165	0.05	0.216584105006719	0.534016492214158
10	170	0.01	0.213351898217844	0.864698920218184
10	170	0.02	0.213351898217844	0.727763916476567
10	170	0.03	0.213351898217844	0.644944447120188
10	170	0.04	0.213351898217844	0.584595918374839
10	170	0.05	0.213351898217844	0.536702160615561
10	175	0.01	0.210260215700192	0.867320811029644
10	175	0.02	0.210260215700192	0.730365214961995
10	175	0.03	0.210260215700192	0.647512104562985
10	175	0.04	0.210260215700192	0.587173406054763
10	175	0.05	0.210260215700192	0.53927042446082
10	180	0.01	0.207299161151755	0.869830667286321
10	180	0.02	0.207299161151755	0.732835801784577
10	180	0.03	0.207299161151755	0.650008708400817
10	180	0.04	0.207299161151755	0.589643165337265
10	180	0.05	0.207299161151755	0.541728642441469
10	185	0.01	0.204459787312606	0.872237766000332
10	185	0.02	0.204459787312606	0.735240225289575
10	185	0.03	0.204459787312606	0.652384042375276
10	185	0.04	0.204459787312606	0.592020067150029
10	185	0.05	0.204459787312606	0.544144370430768
10	190	0.01	0.201733982063454	0.874548417669397
10	190	0.02	0.201733982063454	0.737536335232215
10	190	0.03	0.201733982063454	0.654662257353425
10	190	0.04	0.201733982063454	0.594297964778833
10	190	0.05	0.201733982063454	0.546401326939995
10	195	0.01	0.199114370799048	0.876829310641071
10	195	0.02	0.199114370799048	0.739745577844535
10	195	0.03	0.199114370799048	0.656847834778362
10	195	0.04	0.199114370799048	0.596488400639359
10	195	0.05	0.199114370799048	0.548577683515869
10	200	0.01	0.196594232397627	0.878963434767707
10	200	0.02	0.196594232397627	0.741874915422957
10	200	0.03	0.196594232397627	0.659005617981912
10	200	0.04	0.196594232397627	0.598596858773693
10	200	0.05	0.196594232397627	0.550700912340859
10	205	0.01	0.194167426603825	0.881016348403185
10	205	0.02	0.194167426603825	0.743939255191994
10	205	0.03	0.194167426603825	0.661033413680872
10	205	0.04	0.194167426603825	0.600628349744434
10	205	0.05	0.194167426603825	0.55273198378409
10	210	0.01	0.191828331037026	0.883007681083074
10	210	0.02	0.191828331037026	0.745891397514466
10	210	0.03	0.191828331037026	0.663006439818997
10	210	0.04	0.191828331037026	0.602587461096201
10	210	0.05	0.191828331037026	0.55469095019496
10	215	0.01	0.18957178635272	0.884931984681168
10	215	0.02	0.18957178635272	0.747802720489306
10	215	0.03	0.18957178635272	0.664915050799805
10	215	0.04	0.18957178635272	0.604478401692424
10	215	0.05	0.18957178635272	0.556520911929737
10	220	0.01	0.187393048338406	0.88679075516546
10	220	0.02	0.187393048338406	0.74965150847253
10	220	0.03	0.187393048338406	0.666703222827093
10	220	0.04	0.187393048338406	0.606305040839652
10	220	0.05	0.187393048338406	0.558347731275382
10	225	0.01	0.185287745930922	0.888587517633893
10	225	0.02	0.185287745930922	0.751447627546595
10	225	0.03	0.185287745930922	0.668486593738773
10	225	0.04	0.185287745930922	0.608070942921219
10	225	0.05	0.185287745930922	0.560113858060103
10	230	0.01	0.183251844309186	0.890325496298853
10	230	0.02	0.183251844309186	0.753138956130307
10	230	0.03	0.183251844309186	0.670199186666847
10	230	0.04	0.183251844309186	0.609779398122095
10	230	0.05	0.183251844309186	0.561822502729731
10	235	0.01	0.181281612352747	0.892007635870083
10	235	0.02	0.181281612352747	0.754807131508087
10	235	0.03	0.181281612352747	0.671856688440505
10	235	0.04	0.181281612352747	0.611433449714801
10	235	0.05	0.181281612352747	0.563476630034842
10	240	0.01	0.179373593868652	0.893636619446004
10	240	0.02	0.179373593868652	0.756419650510668
10	240	0.03	0.179373593868652	0.673461742036901
10	240	0.04	0.179373593868652	0.613035918283361
10	240	0.05	0.179373593868652	0.56507898467981
10	245	0.01	0.177524582081532	0.895214883368492
10	245	0.02	0.177524582081532	0.757982330125048
10	245	0.03	0.177524582081532	0.67501943462677
10	245	0.04	0.177524582081532	0.614589423209468
10	245	0.05	0.177524582081532	0.566638326080358
10	250	0.01	0.175731596958346	0.896744629436665
10	250	0.02	0.175731596958346	0.759496614978204
10	250	0.03	0.175731596958346	0.676530786739523
10	250	0.04	0.175731596958346	0.616095277721649
10	250	0.05	0.175731596958346	0.56814153983522
10	255	0.01	0.17399186500289	0.898227834855997
10	255	0.02	0.17399186500289	0.760964374957227
10	255	0.03	0.17399186500289	0.677997928967016
10	255	0.04	0.17399186500289	0.617547961318779
10	255	0.05	0.17399186500289	0.569600595985911
10	260	0.01	0.172302801208318	0.899727295417244
10	260	0.02	0.172302801208318	0.762448312833039
10	260	0.03	0.172302801208318	0.679422994692774
10	260	0.04	0.172302801208318	0.618959191947533
10	260	0.05	0.172302801208318	0.571017618656702
10	265	0.01	0.170661992900473	0.901122491303106
10	265	0.02	0.170661992900473	0.763827840227744
10	265	0.03	0.170661992900473	0.680819001021758
10	265	0.04	0.170661992900473	0.620331140232642
10	265	0.05	0.170661992900473	0.572394591830358
10	270	0.01	0.169067185242269	0.902477498273078
10	270	0.02	0.169067185242269	0.765165304352626
10	270	0.03	0.169067185242269	0.682165118252
10	270	0.04	0.169067185242269	0.621726834586741
10	270	0.05	0.169067185242269	0.573733371016852
10	275	0.01	0.167516268201019	0.90380884080486
10	275	0.02	0.167516268201019	0.766481213431654
10	275	0.03	0.167516268201019	0.683474630161291
10	275	0.04	0.167516268201019	0.623026027901277
10	275	0.05	0.167516268201019	0.575035693741252
10	280	0.01	0.166007264807342	0.905104301692308
10	280	0.02	0.166007264807342	0.767762596236445
10	280	0.03	0.166007264807342	0.684749180651635
10	280	0.04	0.166007264807342	0.624278772536414
10	280	0.05	0.166007264807342	0.576303188986898
10	285	0.01	0.164538320557062	0.906365874135055
10	285	0.02	0.164538320557062	0.769010179889143
10	285	0.03	0.164538320557062	0.685990311092477
10	285	0.04	0.164538320557062	0.625524210075346
10	285	0.05	0.164538320557062	0.577537385719694
10	290	0.01	0.163107693826874	0.907595015035053
10	290	0.02	0.163107693826874	0.770247716555008
10	290	0.03	0.163107693826874	0.687199468113857
10	290	0.04	0.163107693826874	0.626745479963961
10	290	0.05	0.163107693826874	0.578739720601097
10	295	0.01	0.161713747191134	0.90879309502813
10	295	0.02	0.161713747191134	0.771436644332856
10	295	0.03	0.161713747191134	0.68837801075737
10	295	0.04	0.161713747191134	0.627871858307482
10	295	0.05	0.161713747191134	0.579911544978465
10	300	0.01	0.160354939541328	0.909961404950862
10	300	0.02	0.160354939541328	0.772596385895222
10	300	0.03	0.160354939541328	0.689527217053811
10	300	0.04	0.160354939541328	0.62902688741265
10	300	0.05	0.160354939541328	0.581054131239627
10	305	0.01	0.159029818921967	0.911101161722182
10	305	0.02	0.159029818921967	0.773667094015497
10	305	0.03	0.159029818921967	0.690648290074086
10	305	0.04	0.159029818921967	0.630151021656199
10	305	0.05	0.159029818921967	0.582168678596109
10	310	0.01	0.157737016007192	0.912213513703158
10	310	0.02	0.157737016007192	0.774771953583573
10	310	0.03	0.157737016007192	0.691742363499228
10	310	0.04	0.157737016007192	0.631245771235636
10	310	0.05	0.157737016007192	0.583256318362942
10	315	0.01	0.156475238151451	0.913299545590009
10	315	0.02	0.156475238151451	0.775850975924674
10	315	0.03	0.156475238151451	0.692810506749469
10	315	0.04	0.156475238151451	0.632315089525022
10	315	0.05	0.156475238151451	0.584318118784757
10	320	0.01	0.155243263955487	0.914360282885533
10	320	0.02	0.155243263955487	0.776905144316004
10	320	0.03	0.155243263955487	0.693853729700749
10	320	0.04	0.155243263955487	0.633336171294028
10	320	0.05	0.155243263955487	0.585355089454804
10	325	0.01	0.154039938295687	0.915396695992865
10	325	0.02	0.154039938295687	0.777935383390191
10	325	0.03	0.154039938295687	0.694872987026531
10	325	0.04	0.154039938295687	0.634368896989706
10	325	0.05	0.154039938295687	0.586368185373048
10	330	0.01	0.152864167770832	0.916409703967857
10	330	0.02	0.152864167770832	0.778948126695952
10	330	0.03	0.152864167770832	0.695869182183473
10	330	0.04	0.152864167770832	0.635353424914898
10	330	0.05	0.152864167770832	0.587358310672585
10	335	0.01	0.151714916525428	0.917400177963622
10	335	0.02	0.151714916525428	0.779927725032219
10	335	0.03	0.151714916525428	0.696843171072689
10	335	0.04	0.151714916525428	0.636353376690826
10	335	0.05	0.151714916525428	0.588335989912297
10	340	0.01	0.150591202413366	0.918368944395362
10	340	0.02	0.150591202413366	0.780885807288185
10	340	0.03	0.150591202413366	0.697803297426989
10	340	0.04	0.150591202413366	0.637281696052473
10	340	0.05	0.150591202413366	0.589292093433975
10	345	0.01	0.149492093469613	0.919316787855214
10	345	0.02	0.149492093469613	0.781823150267447
10	345	0.03	0.149492093469613	0.698750580945506
10	345	0.04	0.149492093469613	0.638210672581048
10	345	0.05	0.149492093469613	0.590226873797331
10	350	0.01	0.148416704661113	0.920244453795914
10	350	0.02	0.148416704661113	0.782740491993289
10	350	0.03	0.148416704661113	0.699614317637606
10	350	0.04	0.148416704661113	0.639120283936486
10	350	0.05	0.148416704661113	0.591079948681258
10	355	0.01	0.147364194891181	0.921152651007672
10	355	0.02	0.147364194891181	0.783638534188199
10	355	0.03	0.147364194891181	0.700517283906815
10	355	0.04	0.147364194891181	0.640011543676058
10	355	0.05	0.147364194891181	0.591974017533447
10	360	0.01	0.146333764234316	0.922042053905731
10	360	0.02	0.146333764234316	0.78451794456395
10	360	0.03	0.146333764234316	0.70139914100883
10	360	0.04	0.146333764234316	0.640885527473461
10	360	0.05	0.146333764234316	0.592848653139546
10	365	0.01	0.145324651380791	0.922913304645991
10	365	0.02	0.145324651380791	0.785379358937314
10	365	0.03	0.145324651380791	0.702260575968409
10	365	0.04	0.145324651380791	0.641743380848685
10	365	0.05	0.145324651380791	0.593704444453795
10	370	0.01	0.144336131272465	0.923767015082022
10	370	0.02	0.144336131272465	0.78622338318738
10	370	0.03	0.144336131272465	0.703102266542192
10	370	0.04	0.144336131272465	0.642586324615262
10	370	0.05	0.144336131272465	0.594541963362293
10	375	0.01	0.143367512913132	0.924603768581
10	375	0.02	0.143367512913132	0.787050595063436
10	375	0.03	0.143367512913132	0.703906493436308
10	375	0.04	0.143367512913132	0.643415657812677
10	375	0.05	0.143367512913132	0.595361766340093
10	380	0.01	0.142418137338377	0.925424121706246
10	380	0.02	0.142418137338377	0.787861545862795
10	380	0.03	0.142418137338377	0.704730309167539
10	380	0.04	0.142418137338377	0.64417172278821
10	380	0.05	0.142418137338377	0.596164395863693
10	385	0.01	0.141487375731397	0.926228605779469
10	385	0.02	0.141487375731397	0.788656761983785
10	385	0.03	0.141487375731397	0.705519041941705
10	385	0.04	0.141487375731397	0.644977981909001
10	385	0.05	0.141487375731397	0.596924220679154
10	390	0.01	0.140574627672525	0.927017728334724
10	390	0.02	0.140574627672525	0.789436746367049
10	390	0.03	0.140574627672525	0.706291782247432
10	390	0.04	0.140574627672525	0.645749675796716
10	390	0.05	0.140574627672525	0.59771870603041
10	395	0.01	0.139679319511412	0.927791974470917
